requirement_id,lane,capability_area,canonical_source,canonical_locator,canonical_requirement,final_production_owner_path,final_production_owner_symbol,final_actual_caller_path,final_actual_caller_symbol,final_runtime_binding,final_persistence_or_effect,final_api_or_frontend_destination,final_test_path,final_test_target_or_assertion,pre_remediation_disposition,pre_remediation_finding_ids,remediation_commit,final_disposition,non_blocking_debt,notes
L-ARCH-076,L,Repository architecture,docs/canonical/16-repository-architecture/13-exception-registry.md,Exception registry closure,enforcement allowlist는 Exception Registry의 exact entry만 사용한다,N/A — repository-wide ownership/import/naming constraint,repository tree,N/A — structural constraints have no runtime caller,architecture enforcement,N/A — static ownership/dependency/single-authority rule,N/A — no separate durable effect,N/A — no API/UI projection,tests/architecture/test_repository_architecture.py,AST/import/path/export and single-production-authority constraints against the current repository,FINDING,WF1-L-FND-001,8367cb71;f4d13af0,NON_BLOCKING_DEBT,broad system exception/runtime contract placement remains structural debt without competing authority,Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-077,L,Retrieval,docs/canonical/16-repository-architecture/12-architecture-enforcement.md,Required enforcement family coverage,machine-enforceable naming/test/fixture/caller/extra-authority 규칙이 실제 suite에 포함된다,src/google_work_agent/application/agents/retrieval/execute_read.py,execute_read,src/google_work_agent/adapters/langgraph/subgraphs/retrieval/graph.py,RetrievalSubgraph,registry-validated READ binding -> ConnectorReadPort -> bounded evidence store -> typed RetrievalResultV1,"run-scoped evidence handles, source failure facts, revision/currentness and cache-loss restart handoff",context preview and evidence-backed answer/plan,tests/unit/application/agents/retrieval/test_execute_read.py,"binding/effect validation, bounded projection, source failure semantics, and typed result",FINDING,WF1-L-FND-009;X3-TEST-FIND-027,f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-078,L,Evaluation and grader evidence,docs/canonical/16-repository-architecture/09-test-fixture-migration-grammar.md,Evaluation/test fixture separation,Evaluation dataset은 tests/fixtures data authority가 아니다,evaluation/runner/run_experiment.py,run_experiment,evaluation/runner/verify_product_identity.py,verify_product_identity,pinned Product identity -> target registry -> real Product episode -> grader aggregation,"evaluation results bind product SHA, config hash, dataset hash, prompt refs, and per-item evidence",evaluation result artifact; N/A — no end-user API projection,tests/evaluation/runner/test_run_experiment.py,"real target execution, result identity, failed-item handling, and non-vacuous grader input",PASS,N/A — no substantive finding,6657c2f4;c8af6b3c,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-079,L,"Ports, connectors and MCP",docs/canonical/16-repository-architecture/12-architecture-enforcement.md,Peer-test import closure,test module은 tests.support 외 peer test module을 import하지 않는다,src/google_work_agent/adapters/connectors/runtime/connector_runtime_registry.py,ConnectorRuntimeRegistry,src/google_work_agent/adapters/connectors/runtime/mcp_connector_write.py,McpConnectorWriteAdapter,signed tool registry -> typed Connector Port -> one runtime registry -> MCP client -> normalized result/error certainty,external Google read/write effect plus request/process identity and delivery certainty,Application result -> verification/recovery -> API/UI,tests/unit/adapters/connectors/runtime/test_mcp_connector_ports.py,"typed port members, unchanged signed claim, runtime routing, transport certainty, and provider-neutral boundary",PASS,N/A — no substantive finding,4684aa06;8367cb71,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-080,L,Repository architecture,docs/canonical/12-test-design.md,§27.2 deletion regression,#170 이후 current required Application/Agent production authority가 삭제되지 않았다,N/A — repository-wide ownership/import/naming constraint,repository tree,N/A — structural constraints have no runtime caller,architecture enforcement,N/A — static ownership/dependency/single-authority rule,N/A — no separate durable effect,N/A — no API/UI projection,tests/architecture/test_repository_architecture.py,AST/import/path/export and single-production-authority constraints against the current repository,PASS,N/A — no substantive finding,8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-081,L,API and composition,docs/canonical/16-repository-architecture/01-spec-to-code-deterministic-mapping.md,Local API route exact mapping,Canonical Local API route set 밖 live route authority는 0이다,src/google_work_agent/api/routes/runs.py,versioned run routes,src/google_work_agent/api/composition.py,build_production_runtime,protocol validation -> injected Application handler -> Domain/UoW/workflow handoff -> versioned projection,command receipt and Domain facts; route owns no DB/adapter authority,snapshot/SSE/error/health contracts consumed by frontend,tests/unit/api/test_app_factory.py,"route dependency boundary, version validation, handler delegation, safe error projection, and composition identity",FINDING,WF1-L-FND-010,27872661;8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-082,L,Repository architecture,docs/canonical/16-repository-architecture/08-single-production-authority-compat.md,Google connection projection authority,Google account/connection projection은 canonical connection surface 하나다,N/A — repository-wide ownership/import/naming constraint,repository tree,N/A — structural constraints have no runtime caller,architecture enforcement,N/A — static ownership/dependency/single-authority rule,N/A — no separate durable effect,N/A — no API/UI projection,tests/architecture/test_repository_architecture.py,AST/import/path/export and single-production-authority constraints against the current repository,FINDING,WF1-L-FND-010,8367cb71;f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-083,L,Persistence and UoW,docs/canonical/16-repository-architecture/08-single-production-authority-compat.md,Run snapshot/context projection authority,Run durable projection은 canonical get_run_snapshot surface 하나다,src/google_work_agent/adapters/persistence/sqlite/unit_of_work.py,SqliteUnitOfWork,src/google_work_agent/api/composition.py,build_production_runtime,Application Port -> one short SQLite UoW -> repositories -> commit -> post-commit handoff/trace,"Domain facts, command receipts, workflow handoffs, checkpoint bindings, forward migrations and verified backups",versioned Application projections; N/A where persistence is internal,tests/integration/persistence/test_schema_constraints.py,"transaction boundaries, FK/unique constraints, forward migration, restart durability, and no external I/O in write tx",FINDING,WF1-L-FND-010,7654b080;4684aa06;4e42dbdc,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-084,L,Persistence and UoW,docs/canonical/16-repository-architecture/12-architecture-enforcement.md,State/persistence writer uniqueness,lifecycle state mutation은 owner Handler+Repository CAS 하나의 path다,src/google_work_agent/adapters/persistence/sqlite/unit_of_work.py,SqliteUnitOfWork,src/google_work_agent/api/composition.py,build_production_runtime,Application Port -> one short SQLite UoW -> repositories -> commit -> post-commit handoff/trace,"Domain facts, command receipts, workflow handoffs, checkpoint bindings, forward migrations and verified backups",versioned Application projections; N/A where persistence is internal,tests/integration/persistence/test_schema_constraints.py,"transaction boundaries, FK/unique constraints, forward migration, restart durability, and no external I/O in write tx",PASS,N/A — no substantive finding,7654b080;4684aa06;4e42dbdc,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-085,L,Prompt runtime,docs/canonical/16-repository-architecture/12-architecture-enforcement.md,Tool/Prompt manifest equality,Signed Tool/Prompt runtime manifest와 source/caller set이 exact equality다,src/google_work_agent/application/prompt_runtime/prompt_registry.py,PromptRegistry,src/google_work_agent/api/composition.py,build_production_runtime,"production composition resolves only ACTIVE, hash-pinned PromptReference values before StructuredInferencePort invocation",prompt_manifest.json activation/hash/approval facts; no Product external effect before resolution,LangGraph semantic nodes and evaluation target use the same runtime registry,tests/unit/application/prompt_runtime/test_prompt_registry.py,"active-slot resolution, hash/currentness rejection, and inactive-slot fail-closed behavior",PASS,N/A — no substantive finding,b15e8884;6657c2f4;c8af6b3c,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-086,L,Prompt runtime,docs/canonical/16-repository-architecture/12-architecture-enforcement.md,Prompt input-contract loader uniqueness,load_prompt_input_contract가 유일한 PromptRuntimeInputContract loader다,src/google_work_agent/application/prompt_runtime/prompt_registry.py,PromptRegistry,src/google_work_agent/api/composition.py,build_production_runtime,"production composition resolves only ACTIVE, hash-pinned PromptReference values before StructuredInferencePort invocation",prompt_manifest.json activation/hash/approval facts; no Product external effect before resolution,LangGraph semantic nodes and evaluation target use the same runtime registry,tests/unit/application/prompt_runtime/test_prompt_registry.py,"active-slot resolution, hash/currentness rejection, and inactive-slot fail-closed behavior",PASS,N/A — no substantive finding,b15e8884;6657c2f4;c8af6b3c,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
L-ARCH-087,L,Retrieval,docs/canonical/16-repository-architecture/07-connector-api-persistence-grammar.md,SSE buffer and retrieval cache authority,SSE buffer와 Run retrieval cache는 각각 one Port/Adapter instance다,src/google_work_agent/application/agents/retrieval/execute_read.py,execute_read,src/google_work_agent/adapters/langgraph/subgraphs/retrieval/graph.py,RetrievalSubgraph,registry-validated READ binding -> ConnectorReadPort -> bounded evidence store -> typed RetrievalResultV1,"run-scoped evidence handles, source failure facts, revision/currentness and cache-loss restart handoff",context preview and evidence-backed answer/plan,tests/unit/application/agents/retrieval/test_execute_read.py,"binding/effect validation, bounded projection, source failure semantics, and typed result",PASS,N/A — no substantive finding,f4d13af0,PASS,"N/A — functional, safety, runtime, and proof chain closed",Re-resolved against FINAL_PRODUCT_SHA ef5bd38a4526b5e10f9c7d848cefbaed0ef43341; current owner/caller/test path existence checked; historical runtime locator/verdict not reused.
